city,State_name,State_ab,ALand,AWater,Median,Stdev
Clewiston,Florida,FL,34994107.5,33093.0,84143.0,107617.78363008445
Cliff,New Mexico,NM,24247548.0,82370.0,136108.0,84383.9542149284
Cliffside Park,New Jersey,NJ,2475439.0,0.0,149338.0,162450.702650804
Clifton,Arizona,AZ,17030468.8,487427.0,130621.8,120443.17249197928
Clifton Forge,Virginia,VA,7821671.0,153164.0,82356.0,112702.83226334
Clifton Springs,New York,NY,3934369.0,0.0,101794.0,105761.34762294599
Climax,Minnesota,MN,960859.0,0.0,300000.0,169292.865082851
Climax Springs,Missouri,MO,2088908.0,0.0,300000.0,17997.4876913611
Clinton,Arkansas,AR,17062746.03846154,449865.5,87343.69230769231,85117.82592224586
Clintonville,Wisconsin,WI,3037782.0,61211.0,75679.0,78029.4847898725
Clio,South Carolina,SC,2217315.0,0.0,74050.0,48543.332539811905
Cloquet,Minnesota,MN,2154363.0,0.0,76036.0,76526.8554800894
Closter,New Jersey,NJ,8184970.0,367319.0,212330.0,198218.53539468
Cloudcroft,New Mexico,NM,24530572.25,25093.0,163396.25,54570.32254833123
Cloverdale,California,CA,3788455.25,14800.25,250058.5,72068.08004387045
Cloverport,Kentucky,KY,3792015.0,157468.0,72856.0,90209.5314478435
Clovis,California,CA,2085100.0,0.0,91943.0,103939.33376561699
Clyde,Kansas,KS,5641359.0,44569.333333333336,77353.66666666667,76661.02445022913
Coahoma,Texas,TX,3135826.0,0.0,115572.0,84450.2101068783
Coal Center,Pennsylvania,PA,954629.0,212146.5,72848.0,109350.18767598673
Coal City,Illinois,IL,8824536.5,65370.0,171547.0,53497.719002353966
Coal Township,Pennsylvania,PA,1655761.8,15101.0,67672.4,68956.50202823403
Coal Valley,Illinois,IL,7162811.0,0.0,300000.0,186545.59155577398
Coalfield,Tennessee,TN,64039949.0,933.0,81059.0,107294.93328175801
Coalgate,Oklahoma,OK,1338630.0,8724.0,140429.0,157955.129350836
Coalinga,California,CA,17270777.0,79727.0,110855.0,136507.272131925
Coalton,West Virginia,WV,1072731.0,0.0,105414.0,136953.489825325
Coamo,Puerto Rico,PR,2946507.5,0.0,11070.5,22804.102464212378
Coarsegold,California,CA,54136049.0,250537.0,113748.0,153673.933155927
Coats,North Carolina,NC,3666834.0,0.0,71398.0,83534.7806186908
Cobden,Illinois,IL,5526046.0,78539.0,72864.0,21719.9119836737
Cobleskill,New York,NY,9255717.0,9387.0,94166.0,146453.309767879
Cochise,Arizona,AZ,4533191.0,0.0,300000.0,78518.8004940332
Cochran,Georgia,GA,9070602.5,246866.0,70226.5,87756.78043714976
Cockeysville,Maryland,MD,29493015.0,361885.0,120525.0,146546.861603517
Cocoa Beach,Florida,FL,12060655.0,27146748.0,122962.0,154416.206391733
Coconut Creek,Florida,FL,30711918.0,392549.0,100429.0,129177.983207059
Cody,Wyoming,WY,26405197.0,585654.0,92569.0,127535.389517041
Coeburn,Virginia,VA,3441243.0,128711.0,88140.0,39680.763814380094
Coeur D'alene,Idaho,ID,20394224.5,599989.0,63274.5,83062.48703037766
Coffeen,Illinois,IL,2851985.0,0.0,74810.5,91281.4297111046
Coffman Cove,Alaska,AK,30909225.0,9766357.0,83498.0,22761.533866114598
Cohasset,Minnesota,MN,69299203.0,21962824.0,106598.0,140828.226475561
Cohoes,New York,NY,9773349.0,1198514.0,82474.0,100940.85134364199
Coker,Alabama,AL,5271311.0,23040.0,96976.0,117859.357671723
Colbert,Georgia,GA,3994169.25,27278.0,124118.5,80167.67383318231
Colby,Kansas,KS,4230243.5,3305.25,77120.5,71598.00343115113
Colchester,Illinois,IL,1120135.0,0.0,56212.0,33087.8946268438
Colcord,Oklahoma,OK,3672210.0,0.0,300000.0,41678.659260386696
Cold Bay,Alaska,AK,137818315.0,47807541.0,300000.0,100547.797788927
Cold Spring,Minnesota,MN,3708162.6666666665,28157.0,181460.33333333334,160355.35370312768
Coldwater,Michigan,MI,11439451.333333334,340933.3333333333,76673.33333333333,86764.54537135398
Cole Camp,Missouri,MO,1877348.0,1529.0,34299.5,63691.117468438606
Coleman,Michigan,MI,11582059.5,69733.5,68748.5,75116.1606527244
Colerain,North Carolina,NC,751564.0,0.0,71998.0,90943.11403536118
Coleraine,Minnesota,MN,72414998.0,4308137.0,74420.0,67315.5769962532
Coleridge,Nebraska,NE,1324403.0,0.0,79917.0,75961.1285789012
Colesburg,Iowa,IA,821525.6666666666,0.0,56609.666666666664,56380.8795140037
Coleville,California,CA,47756980.0,0.0,90076.0,23926.1381804941
Colfax,California,CA,3819136.1428571427,95430.28571428571,89390.28571428571,110387.997670192
Collbran,Colorado,CO,1531196.0,0.0,96347.0,128357.964168806
College Corner,Indiana,IN,669543.0,16516.5,177981.0,66183.00928585696
College Park,Georgia,GA,21175735.0,109402.0,73874.5,93170.92002493676
College Springs,Iowa,IA,1368837.3333333333,0.0,142307.0,61856.27869820473
College Station,Texas,TX,10394359.0,11157.0,300000.0,118164.97839855199
Colleyville,Texas,TX,33953866.0,268004.0,246200.0,220321.181185965
Collierville,Tennessee,TN,93320458.0,199087.0,190020.0,186356.07944305602
Collins,Georgia,GA,1954428.0,24198.5,57126.0,43032.974315836014
Collinsville,Alabama,AL,21175958.833333332,142665.33333333334,61606.666666666664,93553.42782553304
Colma,California,CA,1168808.0,0.0,136578.0,154098.896789674
Colmesneil,Texas,TX,5181328.0,0.0,101743.0,79324.3962514523
Cologne,Minnesota,MN,4546511.0,316059.0,101703.0,117705.206414214
Coloma,Michigan,MI,3046951.0,2103.5,70337.5,78133.2040257678
Colome,South Dakota,SD,688406.0,0.0,71183.0,70103.2175987307
Colon,Michigan,MI,2545204.0,0.0,67091.0,57083.285982367
Colona,Illinois,IL,5186871.5,141453.0,98193.0,92618.48271361736
Colonia,New Jersey,NJ,10168754.0,9498.0,164339.0,170891.603770739
Colonial Heights,Virginia,VA,19481043.0,757290.0,100404.0,129250.571350418
Colony,Kansas,KS,195316.0,0.0,300000.0,164168.290718136
Colorado City,Colorado,CO,21262287.0,95247.66666666667,90816.0,113003.1896857563
Colorado Springs,Colorado,CO,66158822.6,295458.8,126881.8,141768.18811852706
Colstrip,Montana,MT,10478037.0,16125.0,96027.0,111452.78149936801
Colton,South Dakota,SD,1706561.5,332.0,87867.5,62078.60824401505
Columbia,Alabama,AL,45743453.25,591067.5625,101215.125,95725.59555348584
Columbia Falls,Montana,MT,4094716.5,95752.5,181692.5,50769.1815623316
Columbia Heights,Minnesota,MN,308840.0,0.0,34084.0,63104.17731614401
Columbiana,Ohio,OH,8224035.5,187462.0,76238.5,110987.4469228505
Columbus,Alabama,AL,101111512.78947368,2445058.4736842103,90859.47368421052,106234.48287045912
Columbus Grove,Ohio,OH,442950.0,5934.0,300000.0,57211.3311575379
Columbus Junction,Iowa,IA,523659.5,0.0,75488.5,63609.371033314
Colwyn,Pennsylvania,PA,669410.0,0.0,72922.0,69848.59325666151
Comanche,Texas,TX,11808520.0,0.0,60196.0,45075.205468762004
Comer,Georgia,GA,2605909.0,8033.0,113893.0,122178.93317788301
Comfort,Texas,TX,4065552.3333333335,35684.666666666664,85775.33333333333,82307.44125903156
Comfrey,Minnesota,MN,1129039.0,0.0,300000.0,50252.939077183895
Commack,New York,NY,30977151.0,0.0,208612.0,195433.999951836
Commerce,Georgia,GA,11207066.0,107402.33333333333,56243.333333333336,85102.3598195883
Commerce City,Colorado,CO,47880642.0,557294.5,92473.5,113972.6879158075
Commercial,Ohio,OH,2784613.0,0.0,99641.0,115559.732989865
Como,Mississippi,MS,3875947.0,15827.0,65154.5,70108.2488030837
Compton,California,CA,14051327.0,113946.5,81046.0,95439.42070879135
Comstock,Texas,TX,3912009.0,0.0,300000.0,37634.8443356152
Comstock Park,Michigan,MI,10047777.0,22788.0,71381.0,86110.5791611301
Conception Jct,Missouri,MO,1319829.5,13465.5,85212.0,103827.9046655414
Concord,California,CA,32297805.666666668,1496579.5,154704.16666666666,121449.346063511
Concordia,Kansas,KS,6565750.5,0.0,185452.5,93671.33287086591
Concrete,Washington,WA,3270651.0,173262.5,168676.0,71682.32541796975
Conesville,Ohio,OH,414283.0,0.0,76136.0,71962.2261826832
Confluence,Pennsylvania,PA,4144919.0,206877.0,61973.0,76277.3304763407
Congerville,Illinois,IL,2497489.0,11372.0,94384.0,126575.260175635
Congress,Arizona,AZ,97534550.0,91182.0,59995.0,51696.5416313007
Conifer,Colorado,CO,6438068.0,17149.0,136997.0,163025.79358496302
Conley,Georgia,GA,4977573.0,49115.0,53672.0,43832.9887238352
Conneaut,Ohio,OH,68260044.0,172172.0,59213.0,71011.4964227031
Conneaut Lake,Pennsylvania,PA,13432172.0,3852339.0,96767.0,151766.07248074698
Connell,Washington,WA,8353241.0,0.0,132927.25,106272.99665893246
Connellsville,Pennsylvania,PA,3467848.3333333335,149243.66666666666,75727.66666666667,72071.0837111333
Connersville,Indiana,IN,456472.0,0.0,72280.0,61983.0251016049
Conover,North Carolina,NC,28731744.0,78275.0,88408.0,135186.58306871902
Conrad,Iowa,IA,3205652.0,0.0,88108.0,109029.765883894
Conroe,Texas,TX,47804102.5,464064.25,129368.75,151792.51376789127
Conshohocken,Pennsylvania,PA,2404004.0,97637.5,173609.5,182528.8953836615
Constableville,New York,NY,2896482.0,0.0,67029.0,113393.871005842
Constantine,Michigan,MI,4173354.0,417949.0,67702.0,95804.15906976089
Continental,Ohio,OH,2354838.5,31143.5,65478.5,70809.0484880398
Converse,Indiana,IN,1615850.5,3942.0,80122.0,76204.29642939755
Conway,Arkansas,AR,33657815.5,629441.0,107967.0,82535.22173293344
Conway Springs,Kansas,KS,423378.0,0.0,250000.0,16945.5320510798
Cook,Minnesota,MN,1344525.0,13068.666666666666,140977.0,76685.57826245284
Cooke City,Montana,MT,24696718.0,0.0,300000.0,48451.2367450943
Cookeville,Tennessee,TN,91518780.0,457946.0,81394.0,131239.724751596
Cooks,Michigan,MI,2099122.0,540023.0,300000.0,45281.1189617468
Cooleemee,North Carolina,NC,1961374.0,41744.0,57444.0,57396.4793466498
Coolville,Ohio,OH,1630354.0,87389.0,28395.0,47966.5214364731
Coon Rapids,Iowa,IA,16461486.25,478547.5,119929.5,106255.31122381827
Coon Valley,Wisconsin,WI,3294913.0,10708.666666666666,85291.0,86803.07163512906
Cooper,Texas,TX,3727417.0,32221.0,60413.0,34202.4997565949
Cooperstown,North Dakota,ND,3651946.6666666665,0.0,73965.33333333333,69136.15245989039
Coopersville,Michigan,MI,12460307.0,9144.0,82170.0,82491.11068350599
Coos Bay,Oregon,OR,11602312.666666666,5052335.333333333,61816.666666666664,88037.30403260347
Copan,Oklahoma,OK,439396.0,0.0,78993.0,67153.2556040416
Copiague,New York,NY,8355867.0,73603.0,128355.0,147346.399737925
Copper Center,Alaska,AK,205192183.4,479516.4,174483.4,55968.03628043627
Copperas Cove,Texas,TX,46712526.0,2581.0,94166.0,120839.184817435
Copperhill,Tennessee,TN,5826914.5,50047.0,57203.5,122199.0007473165
Copperopolis,California,CA,53843742.0,1665952.0,127563.0,155758.438413334
Coralville,Iowa,IA,32541781.0,87504.0,147186.0,167874.213858729
Corbin,Kentucky,KY,12519069.5,81922.5,16628.0,23570.5843580662
Cordele,Georgia,GA,9226306.5,150302.0,46343.5,36622.473959038805
Cordell,Oklahoma,OK,6590530.0,0.0,94281.0,133125.038534676
Cordova,Alabama,AL,9613307.666666666,97450.66666666667,74396.33333333333,87662.01759873172
Corfu,New York,NY,2577324.0,0.0,81740.0,104051.408985864
Corinth,Mississippi,MS,54202301.0,200882.5,69975.5,87382.3624915832
Cornelia,Georgia,GA,10241765.0,109358.0,75215.0,109595.93259034099
Cornelius,North Carolina,NC,17574194.5,598584.5,132593.0,134364.2243839376
Corning,Arkansas,AR,6520481.4,74083.6,75653.0,76642.85980910083
Cornwall,Pennsylvania,PA,9053447.666666666,65337.333333333336,229757.33333333334,107824.851772769
Corona,California,CA,17748129.0,582288.0,115217.5,113166.84476042009
Corona De Tucson,Arizona,AZ,15767307.0,0.0,111992.0,134349.890430017
Coronado,California,CA,20541298.0,64062166.0,212775.0,196578.542178155
Corozal,Puerto Rico,PR,5766056.0,0.0,13160.0,21768.4962150565
Corrigan,Texas,TX,6857744.0,22401.0,84337.0,70407.12620521731
Corry,Pennsylvania,PA,8418813.0,12016.0,81130.33333333333,93191.24838342855
Corryton,Tennessee,TN,24308673.0,23409.0,89825.0,100936.049864036
Corsica,South Dakota,SD,290335.5,0.0,153361.0,57936.75306588066
Corsicana,Texas,TX,13278878.833333334,485791.0,120126.33333333333,88829.90805007807
Cortez,Colorado,CO,8670352.0,0.0,179138.0,124226.3612518587
Cortland,Illinois,IL,8182429.5,21230.0,123014.75,94997.82211528078
Corunna,Michigan,MI,8270726.0,179968.0,65271.0,62193.7713563147
Corvallis,Montana,MT,1311406.0,1286.5,58160.5,67642.43348234094
Corwith,Iowa,IA,2906506.0,0.0,172677.0,64833.23889851005
Corydon,Iowa,IA,2072362.3333333333,191.33333333333334,64799.333333333336,64348.67212159637
Cos Cob,Connecticut,CT,5377562.0,299154.0,239621.0,216714.270092143
Coshocton,Ohio,OH,10994109.0,160061.0,58265.5,71018.8036707295
Cosmos,Minnesota,MN,1172280.0,0.0,71143.0,34233.5195090379
Costa Mesa,California,CA,40723584.0,211253.0,146985.0,161581.904879285
Costilla,New Mexico,NM,7836197.0,0.0,300000.0,8427.055283579191
Coto De Caza,California,CA,19998147.0,60610.0,248930.0,222936.67788040897
Cotopaxi,Colorado,CO,39027958.5,0.0,300000.0,44106.9805540473
Cottage Grove,Minnesota,MN,48418904.5,5056873.5,94378.5,110229.22210162305
Cottageville,South Carolina,SC,8847661.0,0.0,73570.0,15954.5161061652
Cotter,Arkansas,AR,2936061.0,0.0,67159.0,25980.3143979438
Cotton Plant,Arkansas,AR,2658307.0,0.0,52009.0,59830.419871637
Cottondale,Florida,FL,5694427.0,189028.0,50864.0,52854.99434699325
Cottonport,Louisiana,LA,5193415.0,0.0,63076.0,98936.9372228097
Cottontown,Tennessee,TN,12476169.0,0.0,251786.0,30660.287031147596
Cottonwood,Alabama,AL,15817756.0,154887.5,115290.5,99763.66316020854
Cotulla,Texas,TX,21404616.333333332,12724.666666666666,130122.33333333333,76411.3782344155
Coudersport,Pennsylvania,PA,8627740.5,0.0,197683.0,130077.457682129
Coulee Dam,Washington,WA,1434315.6666666667,94546.0,82483.33333333333,80341.25818229369
Coulterville,California,CA,6183672.0,1005.0,188617.5,91183.08169210475
Council Bluffs,Iowa,IA,111059820.0,6849464.0,85922.0,113764.714122863
Council Grove,Kansas,KS,5160979.0,38029.0,72648.0,103976.28478054401
Council Hill,Oklahoma,OK,300299.0,0.0,212354.0,186224.96770989802
Countryside,Illinois,IL,7455135.0,0.0,106173.0,136344.327891967
Coupeville,Washington,WA,3288835.0,0.0,99521.0,132047.498217229
Courtland,California,CA,2586123.3333333335,0.0,143950.0,106748.88460392713
Coushatta,Louisiana,LA,14298484.333333334,118884.33333333333,76616.33333333333,75184.0061655836
Cove,Arkansas,AR,3386763.0,52784.0,28506.0,23146.847304831
Coventry,Connecticut,CT,4529482.5,20198.0,189511.0,104382.0136399206
Covina,California,CA,2403064.0,0.0,93788.0,102077.694628525
Covington,Georgia,GA,7325211.928571428,72694.42857142857,123766.35714285714,99680.93053194298
Covington Twp,Pennsylvania,PA,7864960.0,676782.6666666666,61112.0,89632.1252882053
Cowen,West Virginia,WV,1224621.5,10404.5,41757.5,34714.13326675125
Cowiche,Washington,WA,1811842.5,0.0,183275.5,61821.5794430198
Cowley,Wyoming,WY,1146743.0,0.0,61656.0,53352.0838940974
Cowpens,South Carolina,SC,6106578.0,0.0,68379.0,89935.1264286474
Coxsackie,New York,NY,5628720.0,1096363.0,139134.0,161622.692384143
Coyle,Oklahoma,OK,10231766.0,1056457.0,57379.0,43338.636055289906
Crab Orchard,Tennessee,TN,31158209.666666668,653407.6666666666,82002.33333333333,85789.01293461504
Craig,Missouri,MO,672110.0,0.0,32660.0,39160.520676036096
Craigmont,Idaho,ID,2013527.0,1732.0,74429.0,111511.89207696599
Craigsville,Virginia,VA,7495427.5,1213.0,179415.5,58968.807282379
Crane,Texas,TX,2678548.0,0.0,88568.0,117129.73587913
Craryville,New York,NY,9120978.666666666,857589.0,299917.6666666667,107102.4526445769
Crawford,Colorado,CO,2027815.8,0.0,71531.4,79505.662413815
Crawfordsville,Iowa,IA,6688168.75,0.0,76552.5,69565.71325195167
Crawfordville,Florida,FL,6193138.0,170973.5,176563.5,54287.8391351691
Creede,Colorado,CO,2417377.0,0.0,73990.0,34198.2485763187
Creedmoor,North Carolina,NC,10648726.333333334,200888.0,61095.333333333336,67864.83030873456
Creighton,Missouri,MO,1983116.8333333333,16216.5,158487.5,86133.69544131511
Crenshaw,Mississippi,MS,1141262.6666666667,0.0,34971.666666666664,34596.7704569212
Cresaptown,Maryland,MD,998893.0,0.0,100801.0,154856.684149039
Crescent,Oklahoma,OK,3581577.0,136163.5,186118.0,109481.47946206895
Crescent City,California,CA,5405051.25,469633.5,100092.75,113678.28223455464
Cresco,Iowa,IA,5312501.0,0.0,79580.5,106209.0042135452
Cresson,Pennsylvania,PA,764152.0,0.0,79532.0,83912.9477595057
Cressona,Pennsylvania,PA,2584301.0,0.0,87214.0,85592.3579094175
Crestline,Ohio,OH,8131741.0,13768.0,73998.0,74649.23242023849
Creston,Iowa,IA,3175921.6666666665,0.0,140331.66666666666,57183.0964263308
Crestone,Colorado,CO,977053.0,0.0,27514.0,31657.2007980025
Crestview,Florida,FL,41525077.0,353843.0,91746.0,117444.56561292
Creve Coeur,Illinois,IL,18871169.0,463322.0,149971.5,126083.79147436895
Crewe,Virginia,VA,3245174.0,1045.0,7678.0,34976.0930450451
Cridersville,Ohio,OH,1363049.5,0.0,77148.0,78636.9827134932
Cripple Creek,Colorado,CO,2578944.0,23224.0,97399.5,101973.33142525371
Crisfield,Maryland,MD,6181269.0,6259746.5,73045.0,99321.93034829796
Crivitz,Wisconsin,WI,4121982.0,138347.0,79285.0,74000.2036387781
Crofton,Kentucky,KY,5200981.75,371.75,102241.75,113679.61165954388
Crompond,New York,NY,6255949.0,51123.0,232601.0,208067.11728465802
Cromwell,Minnesota,MN,3778996.0,0.0,101846.0,155086.883771268
Crooked Creek,Alaska,AK,258516984.0,19617639.0,69936.0,20988.5995802248
Crookston,Minnesota,MN,13429559.0,0.0,100794.0,121914.87855290099
Crooksville,Ohio,OH,377534.0,1535.0,77334.0,56249.428886511
Crosby,Minnesota,MN,5050310.857142857,331132.14285714284,110071.28571428571,98691.30394166234
Cross City,Florida,FL,4863061.0,0.0,50486.0,83939.7682342233
Cross Plains,Tennessee,TN,17354618.0,0.0,79964.0,93663.7168675798
Cross Roads,Texas,TX,16591655.0,190792.0,207998.0,195605.55826652
Crossett,Arkansas,AR,15319993.333333334,339888.3333333333,60212.333333333336,72491.7385837797
Crosslake,Minnesota,MN,71290604.5,19921970.5,109174.5,147683.189987678
Crossville,Alabama,AL,26783391.666666668,361286.0,134416.66666666666,96249.74013291673
Croswell,Michigan,MI,5932137.0,302016.0,61959.0,70521.0038857512
Crothersville,Indiana,IN,2957217.0,0.0,65030.0,88802.36634915651
Crowder,Oklahoma,OK,5070146.0,2265690.0,77056.0,97994.2970182583
Crowell,Texas,TX,4883719.0,4491.0,71387.0,67580.72533830401
Crowheart,Wyoming,WY,81452764.0,0.0,193608.0,187431.143982697
Crowley,Louisiana,LA,16973035.0,16917.5,86826.0,118018.0663396315
Crown City,Ohio,OH,3006540.0,92137.0,60527.0,66314.6056182867
Crown Point,Indiana,IN,32051021.0,171250.0,193607.0,188113.039962712
Crownpoint,New Mexico,NM,21618823.0,0.0,57009.0,42284.7712254288
Crownsville,Maryland,MD,13186568.0,0.0,300000.0,233625.532391835
Crows Landing,California,CA,8224084.0,0.0,64503.0,54683.2899915355
Croydon,Pennsylvania,PA,6435159.0,518790.0,91890.0,98817.4051821802
Crozet,Virginia,VA,11443278.0,73661.0,135026.0,143448.436052976
Crystal City,Texas,TX,176493.0,0.0,5278.0,9547.98844190869
Crystal Falls,Michigan,MI,9723845.5,195818.5,61842.0,50885.398147011394
Crystal Lake,Illinois,IL,31219428.5,1196445.5,215208.0,185838.45135936153
Crystal River,Florida,FL,19173964.0,1671776.0,116381.0,159892.409369954
Crystal Springs,Mississippi,MS,14058487.0,136711.0,72356.0,81050.874527522
Ctr. Sandwich,New Hampshire,NH,1529224.0,1473.0,300000.0,65071.981683311795
Cuba,Illinois,IL,16538747.4,0.0,93884.4,74569.16188350727
Cuba City,Wisconsin,WI,3011037.0,0.0,89188.0,122854.10330242099
Cubero,New Mexico,NM,8423602.5,77582.25,63513.0,58424.70442771276
Cudahy,Wisconsin,WI,12393039.0,0.0,89690.0,115729.565475891
Cuero,Texas,TX,16997826.0,45653.0,128531.0,160016.778510278
Culbertson,Nebraska,NE,2168408.0,0.0,74137.0,23132.446242243903
Culdesac,Idaho,ID,576824.0,0.0,72229.0,116460.49157472301
Cullman,Alabama,AL,24525592.0,1078674.3333333333,157611.33333333334,100135.45268301947
Culloden,West Virginia,WV,10749667.0,42266.0,91453.0,113662.496594706
Cullowhee,North Carolina,NC,1283802.0,0.0,102625.0,100835.364868709
Culver,Indiana,IN,1087932.6666666667,0.0,65094.666666666664,78352.1247703274
Culver City,California,CA,13237047.0,72214.0,178421.0,180587.859726164
Cumberland,Kentucky,KY,6159547.9,106919.8,112981.9,92834.57733360013
Cumberland Center,Maine,ME,10955447.0,7409.0,194481.0,187450.838030018
Cumby,Texas,TX,2615300.0,13229.0,89998.0,84700.4928561844
Cunningham,Kansas,KS,1222980.0,0.0,92082.0,161649.367498402
Curlew,Washington,WA,456980.0,0.0,300000.0,83323.0838400428
Curtis,Nebraska,NE,556234.0,0.0,181213.0,71424.09733226884
Curwensville,Pennsylvania,PA,5770599.0,271039.0,71403.0,89237.39832615381
Cushing,Texas,TX,7620745.0,12353.0,55914.0,57708.12943503309
Cusseta,Georgia,GA,644222671.0,6292704.0,72256.0,86043.0017187181
Custer,Michigan,MI,12394511.75,30345.75,129337.5,73057.62278450724
Cut Bank,Montana,MT,8280047.0,0.0,300000.0,98329.471123774
Cut Off,Louisiana,LA,37916922.0,324604.0,108491.0,125698.679818805
Cutchogue,New York,NY,25190750.0,1099031.0,300000.0,180996.742496755
Cutler,California,CA,2089959.0,0.0,43426.0,60428.9281857284
Cynthiana,Kentucky,KY,10485781.0,117433.0,63191.0,67253.4232863253
Cypress,Illinois,IL,1949470.0,6491.0,55468.0,50309.4513989122
Cyrus,Minnesota,MN,694865.0,0.0,74051.0,103929.731195459
Dacula,Georgia,GA,13531542.0,67193.0,65352.0,22550.8736167369
Dade City,Florida,FL,22984890.4,856928.2,98266.2,92842.07416709342
Dadeville,Alabama,AL,21928707.0,113809.5,75429.5,59605.33109837385
Dahlgren,Illinois,IL,5885431.0,257276.5,300000.0,87915.0375008538
Dailey,West Virginia,WV,2478312.5,0.0,156573.5,36625.8283378928
Daingerfield,Texas,TX,5126132.0,53326.0,54356.0,54071.5940668568
Daisetta,Texas,TX,4498681.5,29262.5,199152.0,95424.4431603881
Dakota,Illinois,IL,743422.0,0.0,77652.0,80399.906448488
Daleville,Alabama,AL,6755731.0,38587.5,80509.75,96078.61477105113
Dalhart,Texas,TX,12386057.0,26438.0,105647.0,126306.158956366
Dallardsville,Texas,TX,6052338.0,482742.0,218282.0,188031.411431194
Dallas,Texas,TX,882933616.0,113644009.0,67374.0,166492.188099545
Dallas Center,Iowa,IA,13653395.0,0.0,106459.0,148526.341873036
Dallas City,Illinois,IL,4163177.3333333335,1354544.6666666667,141913.33333333334,59053.64953919366
Dallastown,Pennsylvania,PA,2014906.0,0.0,87682.0,88845.7490618991
Dalmatia,Pennsylvania,PA,8509984.0,16649.0,61865.0,56353.2042492491
Dalton,Georgia,GA,20739856.333333332,14851.333333333334,84472.33333333333,111957.25299845403
Daly City,California,CA,19788422.0,0.0,135670.0,156108.89654480902
Dalzell,Illinois,IL,2551931.0,26104.0,86604.0,79680.5615650014
Damar,Kansas,KS,667923.0,0.0,60367.0,22492.3131924555
Damariscotta,Maine,ME,5613562.0,1620886.0,208509.0,190723.77689170302
Damascus,Maryland,MD,24129141.0,177236.0,212774.33333333334,128820.35558052723
Damiansville,Illinois,IL,2128030.0,0.0,104358.0,126460.11095380699
Danbury,Texas,TX,2487522.0,0.0,103940.0,129886.22512941199
Dandridge,Tennessee,TN,15242818.0,1363585.0,94085.0,115344.665090786
Danforth,Illinois,IL,1208340.0,0.0,86859.0,99247.33445389109
Danielson,Connecticut,CT,2832746.0,169738.0,83202.0,102220.10317280401
Danielsville,Georgia,GA,3743887.0,88573.0,83633.0,100291.822951406
Dansville,New York,NY,2965522.3333333335,0.0,151735.0,77649.7593191745
Danvers,Massachusetts,MA,34362560.0,2374683.0,153104.0,158931.904077109
Danville,California,CA,25419093.8,312076.3,147411.4,145180.6362117274
Daphne,Alabama,AL,42694236.0,3179888.0,116951.0,144080.849739567
Darby,Montana,MT,2788130.0,51103.0,132740.33333333334,63034.74549632068
Dardanelle,Arkansas,AR,9494158.0,61.0,54477.0,63616.4656628679
Darien,Illinois,IL,5154647.0,71256.5,122641.5,133571.24905279564
Darlington,Maryland,MD,10498577.5,103267.5,113042.33333333333,97216.67896497059
Dassel,Minnesota,MN,3339937.0,104577.5,80616.5,92349.6611082353
Davenport,Florida,FL,43603438.5,1465834.0,136714.25,89520.79937219
David City,Nebraska,NE,295885.0,6001.0,82464.0,87550.13726970031
Davidson,North Carolina,NC,14992551.0,650879.0,300000.0,178414.98419315898
Davidsville,Pennsylvania,PA,6358800.5,0.0,191098.5,120927.9435450912
Davis,California,CA,19310151.0,47458.666666666664,73738.66666666667,139454.83094448881
Davison,Michigan,MI,5117851.0,0.0,74838.0,92390.3843457188
Dawson,Georgia,GA,6012364.333333333,14833.666666666666,63128.666666666664,72329.23087457253
Daykin,Nebraska,NE,1047533.0,0.0,57889.0,50881.9616742196
Dayton,Iowa,IA,18761638.61904762,390008.28571428574,92852.80952380953,101813.77563590824
Daytona Beach,Florida,FL,2351771.0,85962.0,109334.0,140627.23842158
De Forest,Wisconsin,WI,19402767.0,151898.0,107240.0,141961.389286199
De Graff,Ohio,OH,2934221.0,0.0,65023.0,53199.8870203861
De Kalb Junction,New York,NY,5647237.5,80516.0,104254.0,107595.8948600305
De Land,Illinois,IL,1063525.0,0.0,87410.0,131628.440001477
De Leon,Texas,TX,5805995.0,0.0,66095.0,90672.9197488777
De Leon Springs,Florida,FL,6885192.0,0.0,79735.0,139773.350961706
De Pere,Wisconsin,WI,30465228.0,1862596.0,103045.0,139137.456606606
De Smet,Idaho,ID,485591.0,0.0,23545.0,45334.9297764104
De Soto,Kansas,KS,15935029.5,203226.5,100535.5,102475.9550637864
De Witt,Iowa,IA,8108424.5,0.0,96876.0,100662.51874176344
Deadwood,South Dakota,SD,9928100.0,0.0,77263.0,71943.0227210625
Deal,New Jersey,NJ,3067162.0,351416.0,235002.0,205965.39284588897
Deal Island,Maryland,MD,3147347.0,2020265.0,219352.33333333334,44247.750521012356
Dearborn Heights,Michigan,MI,30402482.0,22745.0,86254.0,113423.54289381401
Dearing,Georgia,GA,2110886.0,23606.0,54973.0,48785.330252392196
Deatsville,Alabama,AL,12075453.0,81173.0,105968.0,112570.056839575
Decatur,Alabama,AL,25745959.8,1796569.0,115255.7,103269.71194881732
Decaturville,Tennessee,TN,4306628.0,0.0,67512.0,85665.86160912299
Deckerville,Michigan,MI,3227602.0,0.0,65509.0,81111.9708392076
Declo,Idaho,ID,716839.0,0.0,300000.0,53657.5100904548
Decorah,Iowa,IA,1786228.0,0.0,117907.0,56160.0277184812
