State_Name,State_ab,City,ALand,AWater,Median,Stdev
Illinois,IL,Westville,4340869,0,93016,131335.442409593
Illinois,IL,Wheaton,29257793,477162,195716,188570.912831566
Illinois,IL,Wheeling,22454552,150683,105789,138979.478869807
Illinois,IL,Marion,2267325,65870,85137,129859.664774749
Illinois,IL,White Hall,6673873,148826,75454,93881.2832448238
Illinois,IL,Williamsfield,3289745,0,87420,101664.623093659
Illinois,IL,Williamsville,3265220,0,111823,133281.24900164
Illinois,IL,Darien,6967953,142513,158734,167825.202365795
Illinois,IL,Willow Hill,2691404,0,37129,38145.2098338275
Illinois,IL,Wilmette,13994252,23599,246361,219023.346788822
Illinois,IL,Wilmington,24245506,1684001,99060,128195.00789194801
Illinois,IL,Winchester,2923185,0,74479,91475.7388265671
Illinois,IL,Windsor,1631811,0,70765,67268.1072443005
Illinois,IL,Winnebago,5016593,0,115743,126313.523370794
Illinois,IL,South Wayne,1169391,0,71600,67313.6087627645
Illinois,IL,Nokomis,3626503,0,92052,136265.040031512
Illinois,IL,Wood Dale,12243024,294629,112724,143759.65697957
Illinois,IL,Woodland,1182039,0,63990,68158.54959865559
Illinois,IL,Woodridge,24944300,416844,300000,74858.4042866932
Illinois,IL,Murrayville,1012630,0,86439,81102.6733758211
Illinois,IL,Worden,1829179,31672,93117,108888.046979091
Illinois,IL,Wyanet,2585300,0,74977,73279.726968413
Illinois,IL,Xenia,1369092,0,75070,77924.1818365424
Illinois,IL,Elmwood,1274923,0,83891,107473.244101175
Illinois,IL,Zeigler,3518783,17901,67347,80066.7900182051
Indiana,IN,Valparaiso,3256694,0,300000,158131.942117499
Indiana,IN,Akron,1183819,0,105389,90780.4438720859
Indiana,IN,Albany,4538439,17722,74436,106173.427115389
Indiana,IN,Albion,4941858,0,78308,106859.947745606
Indiana,IN,Loogootee,174996,1618,64699,53095.9253351729
Indiana,IN,Garrett,526001,0,85395,76814.24174519599
Indiana,IN,Converse,907347,213,77930,94270.82061507831
Indiana,IN,Amo,1638741,0,300000,88069.476411517
Indiana,IN,Andrews,1640916,17666,54555,51752.6102638796
Indiana,IN,Arcadia,1444403,0,75442,66494.6838602629
Indiana,IN,Arlington,3794918,47707,80035,89332.9619585262
Indiana,IN,Ashley,4553108,0,67591,53547.7755306862
Indiana,IN,Attica,4183836,0,76821,97880.344151608
Indiana,IN,Aurora,7149664,847631,81165,105119.281800032
Indiana,IN,Avilla,3970117,0,77206,72997.1652239245
Indiana,IN,Avon,46712178,372705,144127,160446.516950215
Indiana,IN,Bargersville,48458886,0,159457,171486.340390275
Indiana,IN,Batesville,15906825,170464,184699,178022.909902201
Indiana,IN,Battle Ground,2641550,0,123532,151342.549380212
Indiana,IN,Beech Grove,11382105,0,74469,96410.5498084832
Indiana,IN,Brooklyn,216695,28708,72896,69237.3453996239
Indiana,IN,Bicknell,3495351,0,62983,62771.1756448187
Indiana,IN,Clinton,1901365,0,93355,64837.135279266105
Indiana,IN,Marshall,1506267,0,76962,114017.88580835
Indiana,IN,Modoc,290756,3484,40087,47847.0849169236
Indiana,IN,Boonville,7773086,34048,85318,75822.8242069693
Indiana,IN,Indianapolis,577694,0,69949,57997.925649159806
Indiana,IN,Bourbon,2569150,9448,76287,81100.8869409951
Indiana,IN,Bremen,7032941,11642,84688,85699.79384669941
Indiana,IN,Bristol,10412978,336555,100639,141000.976765932
Indiana,IN,Brooklyn,1733555,32627,93163,117955.64899204
Indiana,IN,Brookston,1698231,0,77598,76323.232973348
Indiana,IN,Brownsburg,40654018,220719,114981,137285.551476678
Indiana,IN,Bruceville,888034,0,81139,80919.3094645432
Indiana,IN,Lafayette,300514,0,300000,82239.8165097041
Indiana,IN,Bunker Hill,1085723,773,61557,81006.107208834
Indiana,IN,Flora,1543430,0,87234,77439.77617026531
Indiana,IN,Elnora,1902823,13601,250000,85647.8181956542
Indiana,IN,Butler,5118242,0,58772,65147.8786741895
Indiana,IN,Kennard,373971,0,81794,64583.382757843894
Indiana,IN,Flora,676287,2276,71848,71605.3411252801
Indiana,IN,Canaan,800387,2074,250000,104809.14542491
Indiana,IN,Cannelton,3837727,262993,48967,56050.0026449584
Indiana,IN,Carlisle,1342287,0,80670,21839.3374928419
Indiana,IN,Carthage,1506419,0,60864,51430.7328380208
Indiana,IN,Cedar Grove,388393,950,90609,100694.573647439
Indiana,IN,Brazil,1917126,57801,67461,74479.7594114327
Indiana,IN,Chalmers,643905,0,72209,67383.8083516054
Indiana,IN,Charlestown,29646490,101769,78402,98509.1039258907
Indiana,IN,Daleville,3570404,0,66418,73922.3410004599
Indiana,IN,Chrisney,1827795,74253,68304,60823.752859875196
Indiana,IN,Arcadia,4423692,1068175,104942,136126.17275993302
Indiana,IN,Lafayette,705650,0,74698,72365.7694444376
Indiana,IN,Clay City,1399228,0,66052,77865.73029875019
Indiana,IN,Clayton,1975118,0,86338,100657.872559837
Indiana,IN,Indianapolis,1739353,0,94580,107475.535521139
Indiana,IN,Clinton,5796224,48288,54145,47685.476426671295
Indiana,IN,Jasonville,3887641,8309,79489,62532.96750449
Indiana,IN,Delphi,247612,0,300000,44302.1389091025
Indiana,IN,Rensselaer,2933066,0,300000,67229.1711075049
Indiana,IN,Columbus,71528451,1011816,107276,143418.31771401598
Indiana,IN,Converse,2324354,7671,82314,58137.7722437168
Indiana,IN,Nineveh,7121212,1655991,153127,171251.227539567
Indiana,IN,Corydon,4274294,0,78851,99689.44974734551
Indiana,IN,North Vernon,6625754,371106,61558,48476.2240514334
Indiana,IN,Ramsey,263785,0,81330,101890.398845541
Indiana,IN,Crawfordsville,24039963,0,74177,98012.3696574772
Indiana,IN,Crothersville,2957217,0,65030,88802.36634915651
Indiana,IN,Indianapolis,1111854,0,300000,235015.944290157
Indiana,IN,Indianapolis,6162539,24768,133666,161318.201361746
Indiana,IN,Poseyville,1032900,0,75460,68024.2257340829
Indiana,IN,Daleville,5304786,58077,84908,117448.00316737
Indiana,IN,Danville,17948651,119054,93192,118512.091964423
Indiana,IN,Evansville,11696927,152783,150263,168558.169295978
Indiana,IN,Decatur,14963234,16644,75866,95332.66121770929
Indiana,IN,Delphi,7060165,0,68052,78624.9877117494
Indiana,IN,Denver,603217,0,85980,104818.287260645
Indiana,IN,Dillsboro,3191705,0,83313,99429.1215844851
Indiana,IN,West Terre Haute,390799,0,300000,22977.7873653085
Indiana,IN,Dubois,4073025,64283,77455,58918.9861612576
Indiana,IN,Porter,5626466,3278201,233662,212188.10569556302
Indiana,IN,Dunkirk,3254818,0,64767,87956.6848793199
Indiana,IN,Mays,322494,0,68794,60612.1822219158
Indiana,IN,Dyer,16057060,0,126977,160431.757487377
Indiana,IN,East Chicago,36491890,5350669,63094,75549.7468484728
Indiana,IN,Cambridge City,302217,0,75701,64430.8922260497
Indiana,IN,Hagerstown,232306,0,87340,28090.4932721954
Indiana,IN,Edinburgh,8133036,0,72742,58938.1256661816
Indiana,IN,Edinburgh,8133036,0,37993,44285.6383564298
Indiana,IN,Elberfeld,792330,0,107392,91365.8545339332
Indiana,IN,Columbus,676865,0,53152,47118.9996392117
Indiana,IN,Ellettsville,11991053,0,75253,101840.173152187
Indiana,IN,Elwood,9630698,0,76630,91713.4263019728
Indiana,IN,Bruceville,4066544,23526,300000,60344.1408633144
Indiana,IN,Bourbon,1297860,1527,77042,63609.32981163861
Indiana,IN,Fairland,2982761,18810,75586,70179.9232261599
Indiana,IN,Clinton,2279804,0,80579,10658.6841355665
Indiana,IN,Parker City,1375001,0,79836,70184.739780453
Indiana,IN,Fillmore,5046503,0,82278,93308.2944640832
Indiana,IN,Laporte,3990859,890572,250000,56999.2950286733
Indiana,IN,Warsaw,349460,44148,300000,6907.208408551291
Indiana,IN,Fort Branch,2823482,28432,91942,111223.51911226599
Indiana,IN,Fortville,7504912,17842,85486,76421.2720389013
Indiana,IN,Fountain City,683252,0,83562,100519.735267924
Indiana,IN,Fairmount,506562,0,57882,63685.9135119367
Indiana,IN,Francisco,1283195,10170,86638,86819.8531326989
Indiana,IN,Franklin,33702544,0,99753,125079.745715185
Indiana,IN,Palmyra,2784729,49522,15492,22271.3203478668
Indiana,IN,Brownstown,1875715,7820,300000,66363.40128694191
Indiana,IN,French Lick,4574536,3796,57804,93432.65816816641
Indiana,IN,Floyd Knobs,6916671,21725,300000,155623.625483751
Indiana,IN,Garrett,9978892,0,72408,67476.1397685625
Indiana,IN,Gas City,11716827,0,73657,94815.88005050061
Indiana,IN,Berne,2813965,362312,85889,104810.807803748
Indiana,IN,Georgetown,5307376,46358,118821,118799.427787719
Indiana,IN,Connersville,456472,0,72280,61983.0251016049
Indiana,IN,Goshen,43138888,957570,72426,93719.53280619439
Indiana,IN,Leo,1666126,0,80912,83508.50262658151
Indiana,IN,Granger,64764992,3727,186506,185382.80415993102
Indiana,IN,Lawrenceburg,14795143,193069,102874,136580.028655017
Indiana,IN,Kennard,286155,0,57102,54090.466287291
Indiana,IN,Centerville,362755,1271,63029,65899.8806820976
Indiana,IN,Greenville,2019331,224,109153,124329.463305704
Indiana,IN,Grayville,177073,0,67914,61122.212115767696
Indiana,IN,Hagerstown,3414181,7501,76719,85021.3208462215
Indiana,IN,Hamilton,5351435,2417787,99068,130589.41550883099
Indiana,IN,Hammond,58969795,5485770,78651,96882.7486535745
Indiana,IN,Hanover,5977461,11571,64294,63377.226056163396
Indiana,IN,Woodburn,8040049,0,99642,102388.658780361
Indiana,IN,Bloomington,11172621,93026,250000,53583.5341494375
Indiana,IN,Hope,840866,0,80833,72764.8240330942
Indiana,IN,Haubstadt,1869966,18755,99713,116617.941031421
Indiana,IN,Princeton,862767,651,78362,115995.88111791301
Indiana,IN,Henryville,7374015,8342,71645,64805.5043998771
Indiana,IN,Fillmore,7802122,1215448,100922,153835.547724594
Indiana,IN,Highland,18015361,95626,100111,124608.213889906
Indiana,IN,Veedersburg,811123,0,95906,122497.97922685301
Indiana,IN,Hobart,67916608,970740,92454,116011.32344653699
Indiana,IN,Versailles,4680597,0,58170,81985.4114027613
Indiana,IN,Hope,2458032,0,70697,80037.3525776012
Indiana,IN,Ashley,1793014,0,68883,69212.2234654285
Indiana,IN,Huntertown,10294994,23944,98438,129733.102984369
Indiana,IN,Huntington,22835324,359163,71341,89896.9538316284
Indiana,IN,Burnettsville,15114132,0,80842,67933.5970954645
Indiana,IN,South Bend,230187,0,208159,190733.236390103
Indiana,IN,Lafontaine,8227508,0,300000,75343.3500111174
Indiana,IN,Jamestown,2268058,0,300000,230161.060484708
Indiana,IN,Jasper,34334717,236386,94026,136031.44806126598
Indiana,IN,Jonesboro,2306854,0,70375,84254.5791668704
Indiana,IN,Michigantown,427074,0,69864,63175.8751141583
Indiana,IN,Kennard,1095951,478,65128,53010.3954757508
Indiana,IN,Kentland,3495894,0,73703,105673.68397875199
Indiana,IN,Ligonier,2485411,80803,108541,56607.5286249879
Indiana,IN,Laporte,1484070,0,84450,80076.63399899559
Indiana,IN,Michigantown,1059308,0,71017,64420.8037422043
Indiana,IN,Brazil,2688998,0,78505,65331.2598664356
Indiana,IN,Kokomo,94724929,479588,83192,107453.458004075
Indiana,IN,Walkerton,8727680,1351649,74687,25449.980028272003
Indiana,IN,Brandenburg,128552,0,300000,52691.506703651394
Indiana,IN,Ladoga,1387675,0,71086,69407.9844457414
Indiana,IN,Lafontaine,1555607,27253,73935,68741.6621418805
Indiana,IN,Wabash,1536540,35131,52773,55885.5753767653
Indiana,IN,New Market,6673847,524397,300000,89658.3361804036
Indiana,IN,Batesville,6388645,921218,300000,74858.4042866932
Indiana,IN,Hebron,5927236,1077884,115839,168586.858195412
Indiana,IN,Laketon,2722860,362414,54332,47720.983033401506
Indiana,IN,Lakeville,1623628,6601,65165,87965.39502779019
Indiana,IN,Lanesville,1354354,0,90176,77805.90862736
Indiana,IN,Lapel,26781095,0,86311,111991.091386752
Indiana,IN,Larwill,578331,0,63316,51052.2120651266
Indiana,IN,Indianapolis,52171457,276650,94228,119137.91562242
Indiana,IN,Leavenworth,2129829,124050,60345,52256.039723042195
Indiana,IN,Leesburg,674474,0,82013,71959.0640745343
Indiana,IN,Straughn,663051,2076,72268,92656.1178044076
Indiana,IN,Ligonier,6163830,251,74932,89488.8136930644
Indiana,IN,Linton,7825737,0,71979,65464.1584466956
Indiana,IN,Campbellsburg,2685324,4014,250000,1283.96477192925
Indiana,IN,Logansport,22656385,575954,72204,106738.03123623
Indiana,IN,Loogootee,4058500,9960,76567,53247.5871334496
Indiana,IN,Lowell,15038325,223395,88808,104569.97284184
Indiana,IN,Lynnville,4512103,610969,97836,100324.882041748
Indiana,IN,Mccordsville,17063583,68657,300000,182242.833077925
Indiana,IN,Denver,347508,0,81712,64420.6729182262
Indiana,IN,Arlington,584046,0,86397,68282.54224619179
Indiana,IN,Marion,40447507,216900,65721,94622.8538674186
Indiana,IN,Ossian,3206779,137784,100096,133285.394927199
Indiana,IN,Marshall,662833,0,72826,62638.497391260404
Indiana,IN,Gaston,912649,0,47498,49621.865686927405
Indiana,IN,Montezuma,1017359,0,58475,92238.9917537718
Indiana,IN,Medora,852335,4255,66912,43117.1976106968
Indiana,IN,Evansville,3543632,41540,119176,114425.742445335
Indiana,IN,Mentone,1509893,31349,77725,67723.5514241041
Indiana,IN,Palestine,920702,0,66920,26605.839943644904
Indiana,IN,Laurel,869724,0,300000,11885.43966414
Indiana,IN,Michigan City,909221,0,149935,168595.43319997098
Indiana,IN,Michigantown,684970,0,80332,79275.9281176129
Indiana,IN,Middletown,2960167,5164,60789,59481.394966812695
Indiana,IN,Milan,5184460,87039,90774,132831.244757424
Indiana,IN,Millersburg,1673049,0,73604,90279.2078060676
Indiana,IN,Milltown,3657972,0,69425,101866.83169490901
Indiana,IN,Milroy,1715312,0,48475,51648.7255844821
Indiana,IN,Mishawaka,45737353,844281,74509,97148.1853014933
Indiana,IN,Modoc,267613,0,62433,113487.24538695099
Indiana,IN,Monroe,1632192,0,78700,63945.796524232195
Indiana,IN,Monroeville,1926265,0,62225,61944.9351610715
Indiana,IN,Culver,474053,0,77932,111350.28920860199
Indiana,IN,Montgomery,625403,4457,77739,61303.6645019601
Indiana,IN,Otterbein,3516726,0,300000,84039.8811269988
Indiana,IN,Mount Summit,373125,0,67796,120593.582574056
Indiana,IN,Mooresville,16263077,146313,83922,113820.903517885
Indiana,IN,Morocco,2759936,0,79328,136150.416070202
Indiana,IN,Cambridge City,492181,36592,114466,62545.2360599492
Indiana,IN,Cedar Grove,117502,0,37730,30200.774606355
Indiana,IN,Mount Summit,489421,0,73081,79917.23056717361
Indiana,IN,Lafayette,1526651,0,93478,136551.262148359
Indiana,IN,Munster,19592169,189077,148316,163450.544667928
Indiana,IN,Nappanee,11357957,0,98618,136228.3582497
Indiana,IN,Nashville,3649388,12560,143296,156438.364957199
Indiana,IN,Central,208375,62986,300000,72113.7486077209
Indiana,IN,Newburgh,3844136,3193,108945,150552.63965805
Indiana,IN,New Castle,19049884,54444,63135,82025.1947760343
Indiana,IN,West Terre Haute,8573977,66625,300000,106027.55067301699
Indiana,IN,New Haven,25899519,13341,83010,99603.6762930616
Indiana,IN,New Middletown,106500,0,81188,63634.9974662776
Indiana,IN,New Paris,3451334,0,70020,71914.5237251196
Indiana,IN,Batesville,741175,0,300000,56441.533443549
Indiana,IN,Crawfordsville,511721,0,83271,79171.08816028769
Indiana,IN,Ramsey,5121805,0,234015,197360.07744385302
Indiana,IN,West Harrison,1142855,0,78085,59982.593797071604
Indiana,IN,New Whiteland,3822264,0,75047,73567.8756303962
Indiana,IN,Indianapolis,167262,0,300000,242426.583711843
Indiana,IN,North Liberty,2586608,0,79632,84852.24885609861
Indiana,IN,North Salem,673312,0,81532,82387.5139494507
Indiana,IN,North Vernon,20257823,26165,86406,125639.26066603599
Indiana,IN,Monticello,2314757,165544,300000,139878.85662865802
Indiana,IN,Oakland City,2616560,721,75324,102390.68584735
Indiana,IN,Elnora,2496327,24084,76151,90917.2821221652
Indiana,IN,Batesville,1123084,6287,92720,125770.985124371
Indiana,IN,Oolitic,2027092,0,82152,96682.0897802377
Indiana,IN,Lagrange,1716201,0,70752,35295.4411710044
Indiana,IN,Osceola,3519924,17025,81789,89249.13545330949
Indiana,IN,Ossian,4335605,29558,78545,66517.2557856858
Indiana,IN,Otterbein,1581222,0,85858,78639.6551399389
Indiana,IN,Springville,15331316,20381,250000,34813.2377732131
Indiana,IN,Oxford,1400884,0,77450,76165.210982915
Indiana,IN,Palmyra,3206608,108810,83270,114289.831039602
Indiana,IN,Paragon,736276,179,55290,64271.765375453
Indiana,IN,Wadesville,4537335,0,300000,80276.8534831359
Indiana,IN,Warsaw,566498,105480,80313,3221.87153497723
Indiana,IN,Pennville,1305373,0,61560,58801.2827958188
Indiana,IN,Peru,13214262,243180,71595,92230.3177346794
Indiana,IN,Pierceton,3229278,3908,71871,62096.634569698
Indiana,IN,Pittsboro,7637033,0,102409,123770.902438484
Indiana,IN,Elnora,908565,0,67606,67363.7487349125
Indiana,IN,Swayzee,8809506,0,300000,206320.433289928
Indiana,IN,Portage,66086042,5427948,91399,104523.570302279
Indiana,IN,Portland,12875067,6524,61318,75974.3771154575
Indiana,IN,Michigan City,636273,0,121187,136027.234329162
Indiana,IN,Princeton,13094251,13726,74863,91275.9289662244
Indiana,IN,Bicknell,5769761,0,300000,68974.8339152297
Indiana,IN,Remington,3360531,0,74605,90486.861644481
Indiana,IN,Monticello,1433429,0,75540,109675.83365038401
Indiana,IN,Richmond,62151530,418140,74666,107014.287495787
Indiana,IN,Riley,232123,0,300000,83917.8240326351
Indiana,IN,Anderson,45167,0,300000,216413.52040953
Indiana,IN,Wabash,589290,0,77447,87087.9806558391
Indiana,IN,Rochester,12146084,2879363,73962,90000.23284736891
Indiana,IN,Rockville,3865429,0,52141,46883.3857901632
Indiana,IN,Rolling Prairie,2735091,38481,91454,76637.83732666759
Indiana,IN,Rosedale,1022497,0,67421,20537.8127992999
Indiana,IN,Roselawn,20851581,31228,75247,75985.2167705778
Indiana,IN,Rossville,1359181,0,76999,70693.9024586241
Indiana,IN,Rushville,8010145,0,71053,92446.0988789078
Indiana,IN,Russiaville,2088173,0,97188,139507.20756950302
Indiana,IN,Saint Joe,868798,0,68329,63641.676924228705
Indiana,IN,St Leon,18084199,22301,300000,87571.93429802821
Indiana,IN,Ferdinand,4354569,58284,85858,80287.8205615388
Indiana,IN,Waldron,773980,0,77867,90815.0257770555
Indiana,IN,Salem,10359587,45871,59873,77806.8168154379
Indiana,IN,Campbellsburg,2981853,5397,300000,49947.016619657195
Indiana,IN,North Judson,364514,0,300000,43878.553729380896
Indiana,IN,Ridgeville,685578,0,35237,42604.388990358595
Indiana,IN,Lake Village,2230836,0,78571,63628.6107332703
Indiana,IN,Bloomfield,1492654,0,300000,87752.4115270773
Indiana,IN,Terre Haute,2299334,51867,66512,65501.6863115899
Indiana,IN,Selma,2417050,5717,83877,129322.901933649
Indiana,IN,Lafayette,70197795,600267,97655,113301.49538598699
Indiana,IN,Sharpsville,619774,0,81269,52744.0156346469
Indiana,IN,Roselawn,3334262,0,250000,40781.9795435975
Indiana,IN,West Terre Haute,2381007,8853,300000,84991.0493225172
Indiana,IN,Shipshewana,3456025,0,86647,108357.04147398
Indiana,IN,Kennard,897547,0,44281,46515.4101332897
Indiana,IN,Valparaiso,4917655,876673,223161,201883.56848080398
Indiana,IN,Claypool,1389053,3279,71671,21068.6097364481
Indiana,IN,Swayzee,2584330,0,54934,45669.1848340877
Indiana,IN,Wabash,1717634,358269,97210,140104.78800883598
Indiana,IN,South Bend,107226145,1077799,78139,114634.696328128
Indiana,IN,Indianapolis,1627043,0,87445,112151.18387132199
Indiana,IN,Speedway,12322287,9152,84937,103560.29805712301
Indiana,IN,Straughn,1310939,0,80070,97218.8619986308
Indiana,IN,Indianapolis,277490,0,300000,200423.11524753802
Indiana,IN,Muncie,311557,0,62073,64370.59996943019
Indiana,IN,Winamac,2683821,0,300000,18385.638921423702
Indiana,IN,Brazil,895611,0,68919,70859.9558504671
Indiana,IN,Stinesville,268105,0,68573,122439.02467985901
Indiana,IN,Straughn,363344,0,62110,53245.3087032463
Indiana,IN,Middletown,1825572,682,70852,70699.3518112989
Indiana,IN,Sunman,3032403,0,76718,76650.7475248605
Indiana,IN,Sweetser,2627201,8892,76650,81596.8289478027
Indiana,IN,Syracuse,4872912,954177,81277,132746.07390837302
Indiana,IN,West Terre Haute,6526556,206938,300000,77469.5897694063
Indiana,IN,Tennyson,605591,0,73566,59070.6501883538
Indiana,IN,Thorntown,1563797,0,72781,84042.01580569071
Indiana,IN,West Terre Haute,572066,0,300000,39101.7703551117
Indiana,IN,Michigan City,5840185,0,82759,90711.52408696279
Indiana,IN,Michigan City,3139830,0,98684,114134.76090031199
Indiana,IN,Tell City,824604,0,77139,111457.985363631
Indiana,IN,Union City,5826882,22410,55567,55949.7953941517
Indiana,IN,Clinton,931850,0,51087,41601.9369464934
Indiana,IN,Jeffersonville,3087352,653989,82947,83617.1008702294
Indiana,IN,Valparaiso,42049069,124950,100587,131493.54033016
Indiana,IN,Van Buren,1512131,0,66145,56005.58445704151
Indiana,IN,Bluffton,262759,1906,300000,49049.9745682017
Indiana,IN,Versailles,3921622,0,74597,65410.5827772045
Indiana,IN,Vincennes,19190164,181911,69916,90814.9199102
Indiana,IN,Wakarusa,5708700,198343,107163,142749.24713049698
Indiana,IN,Walkerton,5078241,0,82752,111766.470074056
Indiana,IN,Walton,1104073,0,69444,26864.109417133703
Indiana,IN,Warren,2803978,13274,67550,90087.37692175631
Indiana,IN,Warsaw,31412099,3465964,91676,141392.259738554
Indiana,IN,Waterloo,4536744,0,69646,77365.35181240451
Indiana,IN,Crawfordsville,1250665,0,72220,66318.52730801191
Indiana,IN,College Corner,691302,0,55962,61166.171047442804
Indiana,IN,Harrison,557998,21650,75710,106387.886416171
Indiana,IN,West Lebanon,1594026,0,73412,67427.0224478653
Indiana,IN,Lafayette,12575926,0,300000,160856.089767442
Indiana,IN,West Terre Haute,1949661,0,59524,71250.66554814849
Indiana,IN,Wheatfield,1444341,0,67062,68376.4888176472
Indiana,IN,Valparaiso,6879078,0,250000,71182.7553825143
Indiana,IN,Whitestown,35882457,0,107398,137887.483128944
Indiana,IN,Whiting,4656072,3701344,93005,109577.00005874
Indiana,IN,Bedford,9263982,8135,300000,76533.0393266357
Indiana,IN,Williamsport,3372427,0,87438,109000.30622820099
Indiana,IN,Winchester,8917479,33285,82169,108131.500515075
Indiana,IN,Crown Point,32051021,171250,193607,188113.039962712
Indiana,IN,Winona Lake,7160049,1268175,115992,148519.979132532
Indiana,IN,Wolcott,1535239,0,81151,98733.0540086317
Indiana,IN,Wolcottville,2629547,0,78509,10603.0689656
Indiana,IN,Anderson,299480,0,300000,212802.11048692302
Indiana,IN,Indianapolis,412959,0,300000,207963.01054992698
Indiana,IN,Yorktown,82697773,623418,105067,130805.008481717
Indiana,IN,Roanoke,2127016,24940,300000,66104.32139699599
Kansas,KS,Partridge,479306,0,79410,158188.175031281
Kansas,KS,Minneapolis,6581018,0,300000,43219.2258767326
Kansas,KS,Clyde,396983,0,75635,60126.519337251
Kansas,KS,Otis,618140,0,77192,99623.71796705571
Kansas,KS,Bazine,641149,0,100133,77721.3120841582
Kansas,KS,Alma,1495199,36985,85181,86599.1554040532
Kansas,KS,Altamont,4491292,58319,86299,100890.1105537
Kansas,KS,Osborne,801922,0,61460,152259.88180270902
Kansas,KS,Americus,2889247,31050,89463,106745.12056592198
Kansas,KS,Andover,25910108,135805,132379,155492.740549008
Kansas,KS,Anthony,8116609,458153,86033,128350.062328446
Kansas,KS,Argonia,1775749,0,84700,113970.938619471
Kansas,KS,Partridge,2772353,0,64120,106229.672681332
Kansas,KS,Gypsum,498799,0,97459,136919.898331161
Kansas,KS,Kensington,473012,0,63361,47510.775101235304
Kansas,KS,Attica,1666495,0,78578,99388.36221766961
Kansas,KS,Auburn,1665650,8124,77453,77946.05080769259
Kansas,KS,Miltonvale,262488,0,27824,40812.945116779905
Kansas,KS,Baileyville,10345230,22605,300000,182849.898854237
Kansas,KS,Lincoln,580934,0,65331,51970.371653451904
Kansas,KS,Bartlett,369726,0,300000,119143.994349143
Kansas,KS,Iola,164416,83294,300000,58322.942362384696
Kansas,KS,Bazine,1129227,0,60299,84731.4786799852
Kansas,KS,Bel Aire,17705605,81689,126282,128874.036584141
Kansas,KS,Belleville,5120054,90411,60563,74413.0993559596
Kansas,KS,Macksville,1058177,0,58547,49739.532383792
Kansas,KS,Denton,3962893,0,132522,80528.12792047611
Kansas,KS,Bennington,1089884,0,76542,68833.3325623278
Kansas,KS,Benton,3561114,0,108262,93993.179962943
Kansas,KS,Tescott,527436,0,39064,46938.850033253206
Kansas,KS,La Crosse,667321,0,81280,68216.4128688116
Kansas,KS,Blue Rapids,5140558,51544,66752,75880.5172424288
Kansas,KS,Damar,667923,0,60367,22492.3131924555
Kansas,KS,Brewster,668735,0,91898,140296.325057389
Kansas,KS,Brookville,1485260,0,77366,98525.3400305554
Kansas,KS,Bucklin,1458346,70015,115507,138795.007935644
Kansas,KS,Buffalo,860886,0,58501,121200.99599668801
Kansas,KS,Russell,3583254,0,300000,56372.6107961701
Kansas,KS,Rozel,687527,0,77468,104640.41597360099
Kansas,KS,Burlington,5699731,25504,87697,115693.62978173699
Kansas,KS,Mankato,2154764,8562,63270,51860.6767551074
Kansas,KS,Allen,387153,0,27174,13236.4875402579
Kansas,KS,Pratt,480611,0,300000,40026.6793643268
Kansas,KS,Burden,455186,0,83051,66855.8335178876
Kansas,KS,Canton,1300033,0,81764,90982.4093752748
Kansas,KS,Chapman,443196,0,250000,65855.5531225459
Kansas,KS,Hays,4583329,0,300000,70756.4874845619
Kansas,KS,Kensington,461944,0,300000,11182.9317775601
Kansas,KS,Cedar Vale,1954510,2095,64755,60167.3813899137
Kansas,KS,Chanute,18208448,319233,74502,96425.39511322019
Kansas,KS,Chase,759335,0,67098,54643.9095608585
Kansas,KS,Cheney,5982426,0,123549,151201.491855829
Kansas,KS,Cherryvale,5016952,58717,68485,31566.608131419303
Kansas,KS,Pittsburg,8192554,109647,250000,94880.6627709777
Kansas,KS,Holton,670871,0,71343,58108.6490400188
Kansas,KS,Clay Center,8074141,5034,82330,112754.996388747
Kansas,KS,Norton,1104783,0,250000,24422.7512880895
Kansas,KS,Clifton,1068558,0,98810,145679.051303802
Kansas,KS,Eureka,319257,0,300000,33314.5415097035
Kansas,KS,Pratt,537314,0,51335,40140.9387429558
Kansas,KS,Colby,9112987,0,100461,147969.14443464
Kansas,KS,Quinter,648071,0,250000,29194.3763456193
Kansas,KS,Columbus,6274375,0,66131,67532.0604208142
Kansas,KS,Concordia,11613615,0,70905,97957.238986326
Kansas,KS,Holly,1196248,0,81761,65522.4312609443
Kansas,KS,Centralia,689864,0,300000,64529.239900354805
Kansas,KS,Council Grove,5160979,38029,72648,103976.28478054401
Kansas,KS,Fredonia,726438,0,102625,171476.991781372
Kansas,KS,Pratt,447942,0,81881,64910.132431294405
Kansas,KS,Cunningham,1222980,0,92082,161649.367498402
Kansas,KS,Argonia,214290,0,300000,63006.7141775282
Kansas,KS,Deerfield,1209539,0,83312,23030.5957510823
Kansas,KS,Glasco,1594339,60859,73041,77640.7471663285
Kansas,KS,Denton,366947,0,115177,134200.939622261
Kansas,KS,De Soto,28704406,331328,142750,154135.766421484
Kansas,KS,Dexter,715917,0,83996,117680.569605752
Kansas,KS,Dodge City,37752000,272373,88674,120662.02652399
Kansas,KS,Douglass,2784480,0,90195,118269.329686825
Kansas,KS,Selden,2441190,0,27245,18833.8994591296
Kansas,KS,Hillsboro,520509,0,79573,155454.654007657
Kansas,KS,Chanute,379722,0,300000,30754.231293869103
Kansas,KS,Easton,356501,0,72297,76717.5895892609
